R,Z,DeltaR,DeltaZ,ang1,ang2,circ,N,mult,R(mOhms),Name
1.4094306,0.8985002,0.0030000,0.1520000,0.0000000,0.0000000,22,1,0.3502306,0.0000000,*amc_p6u_case_current*
1.4404305,0.9760002,0.0649999,0.0030000,0.0000000,0.0000000,22,1,0.1497694,0.0000000,*amc_p6u_case_current*
1.4744304,0.9015002,0.0030000,0.1520000,0.0000000,0.0000000,22,1,0.3502306,0.0000000,*amc_p6u_case_current*
1.4434305,0.8240002,0.0649999,0.0030000,0.0000000,0.0000000,22,1,0.1497694,0.0000000,*amc_p6u_case_current*
1.4094306,-0.8985002,0.0030000,-0.1520000,0.0000000,0.0000000,23,1,0.3502306,-0.0000000,*amc_p6l_case_current*
1.4404305,-0.9760002,0.0649999,-0.0030000,0.0000000,0.0000000,23,1,0.1497694,-0.0000000,*amc_p6l_case_current*
1.4744304,-0.9015002,0.0030000,-0.1520000,0.0000000,0.0000000,23,1,0.3502306,-0.0000000,*amc_p6l_case_current*
1.4434305,-0.8240002,0.0649999,-0.0030000,0.0000000,0.0000000,23,1,0.1497694,-0.0000000,*amc_p6l_case_current*
2.0099301,1.8200001,0.0200001,0.5200000,0.0000000,0.0000000,24,1,1.0000000,0.7188586,*amm_vertw1*
2.0099301,1.3000000,0.0200001,0.5200000,0.0000000,0.0000000,25,1,1.0000000,0.7188586,*amm_vertw2*
2.0099301,0.7800000,0.0200001,0.5200000,0.0000000,0.0000000,26,1,1.0000000,0.7188586,*amm_vertw3*
2.0099301,0.2600000,0.0200001,0.5200000,0.0000000,0.0000000,27,1,1.0000000,0.7188586,*amm_vertw4*
2.0099301,-0.2600000,0.0200001,0.5200000,0.0000000,0.0000000,28,1,1.0000000,0.7188586,*amm_vertw5*
2.0099301,-0.7800000,0.0200001,0.5200000,0.0000000,0.0000000,29,1,1.0000000,0.7188586,*amm_vertw6*
2.0099301,-1.3000000,0.0200001,0.5200000,0.0000000,0.0000000,30,1,1.0000000,0.7188586,*amm_vertw7*
2.0099301,-1.8200001,0.0200001,0.5200000,0.0000000,0.0000000,31,1,1.0000000,0.7188586,*amm_vertw8*
0.2901804,2.1975000,0.0795001,0.0450000,0.0000000,0.0000000,32,1,1.0000000,0.3747665,*amm_uhorw1*
0.5386804,2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,33,1,1.0000000,0.2842865,*amm_uhorw2*
0.9561803,2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,34,1,1.0000000,0.5238639,*amm_uhorw3*
1.3736802,2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,35,1,1.0000000,0.7589862,*amm_uhorw4*
1.7911800,2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,36,1,1.0000000,0.9928567,*amm_uhorw5*
2.0429661,2.1500001,0.0860722,0.1400000,0.0000000,0.0000000,37,1,1.0000000,0.7881655,*amm_uhorw6*
0.2901804,-2.1975000,0.0795001,0.0450000,0.0000000,0.0000000,38,1,1.0000000,0.3747665,*amm_lhorw1*
0.5386804,-2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,39,1,1.0000000,0.2842865,*amm_lhorw2*
0.9561803,-2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,40,1,1.0000000,0.5238639,*amm_lhorw3*
1.3736802,-2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,41,1,1.0000000,0.7589862,*amm_lhorw4*
1.7911800,-2.2100000,0.4174999,0.0200000,0.0000000,0.0000000,42,1,1.0000000,0.9928567,*amm_lhorw5*
2.0429661,-2.1500001,0.0860722,0.1400000,0.0000000,0.0000000,43,1,1.0000000,0.7881655,*amm_lhorw6*
0.4940866,1.5949165,0.1551732,0.0358329,0.0000000,0.0000000,44,1,1.0000000,2.0486934,*amm_p2udivpl1*
0.6198207,1.6337181,0.0962949,0.0326352,40.0000229,0.0000000,45,1,1.0000000,4.5759659,*amm_p2udivpl2*
0.4926775,-1.5945969,0.1579915,0.0351937,0.0000000,0.0000000,46,1,1.0000000,2.0421195,*amm_p2ldivpl1*
0.6198207,-1.6337181,0.0962949,0.0326352,-40.0000229,0.0000000,47,1,1.0000000,4.5759659,*amm_p2ldivpl2*
0.3532500,1.6307553,0.1265000,0.0410106,-45.0000000,0.0000000,48,1,1.0000000,5.6923342,*amm_p2uarm1*
0.5097702,1.5620000,0.1865404,0.0300000,0.0000000,0.0000000,49,1,1.0000000,7.6113982,*amm_p2uarm2*
0.6827204,1.6505992,0.0466701,0.1471984,0.0000000,39.9999924,50,1,1.0000000,8.3487778,*amm_p2uarm3*
0.3532500,-1.6307553,0.1265000,0.0410106,45.0000000,0.0000000,51,1,1.0000000,5.6923342,*amm_p2larm1*
0.5097702,-1.5620000,0.1865404,0.0300000,0.0000000,0.0000000,52,1,1.0000000,7.6113982,*amm_p2larm2*
0.6827204,-1.6505992,0.0466701,0.1471984,0.0000000,-39.9999924,53,1,1.0000000,8.3487778,*amm_p2larm3*
0.2356078,2.0250001,0.0466802,0.3000000,0.0000000,64.6756668,54,1,1.0000000,7.3465862,*amm_topcol*
0.1771917,1.7975270,0.0144543,0.1549462,0.0000000,0.0000000,55,1,1.0000000,0.6458719,*amm_incon1*
0.1734646,1.5050471,0.0070002,0.4300134,0.0000000,0.0000000,56,1,1.0000000,0.4706333,*amm_incon2*
0.1734646,1.0750337,0.0070002,0.4300134,0.0000000,0.0000000,57,1,1.0000000,0.4706333,*amm_incon3*
0.1734646,0.6450202,0.0070002,0.4300134,0.0000000,0.0000000,58,1,1.0000000,0.4706333,*amm_incon4*
0.1734646,0.2150067,0.0070002,0.4300134,0.0000000,0.0000000,59,1,1.0000000,0.4706333,*amm_incon5*
0.1734646,-0.2150067,0.0070002,0.4300134,0.0000000,0.0000000,60,1,1.0000000,0.4706333,*amm_incon6*
0.1734646,-0.6450202,0.0070002,0.4300134,0.0000000,0.0000000,61,1,1.0000000,0.4706333,*amm_incon7*
0.1734646,-1.0750337,0.0070002,0.4300134,0.0000000,0.0000000,62,1,1.0000000,0.4706333,*amm_incon8*
0.1734646,-1.5050471,0.0070002,0.4300134,0.0000000,0.0000000,63,1,1.0000000,0.4706333,*amm_incon9*
0.1771915,-1.7975270,0.0144539,0.1549462,0.0000000,0.0000000,64,1,1.0000000,0.6458889,*amm_incon10*
0.2353767,-2.0250001,0.0471422,0.3000000,0.0000000,-64.6756668,65,1,1.0000000,7.2663555,*amm_botcol*
0.1625000,2.4582500,0.2350000,0.0835000,0.0000000,0.0000000,66,1,1.0000000,0.0304592,*amm_endcrown_u*
0.1625000,-2.4582500,0.2350000,0.0835000,0.0000000,0.0000000,67,1,1.0000000,0.0304592,*amm_endcrown_l*
0.1493010,2.2500000,0.0313981,0.0810000,0.0000000,0.0000000,68,1,1.0000000,2.6459332,*amm_ring1*
0.2020250,1.8586924,0.0240500,0.0240587,0.0000000,0.0000000,69,1,1.0000000,28.4857502,*amm_ring2*
0.2164750,1.5897217,0.0470500,0.0250000,0.0000000,0.0000000,70,1,1.0000000,14.9731398,*amm_ring3*
0.2164750,1.3647217,0.0470500,0.0250000,0.0000000,0.0000000,71,1,1.0000000,14.9731398,*amm_ring4*
0.1960312,1.1882217,0.0349375,0.0250000,0.0000000,0.0000000,72,1,1.0000000,18.2836609,*amm_ring5*
0.1960312,-1.1882217,0.0349375,0.0250000,0.0000000,0.0000000,73,1,1.0000000,18.2836609,*amm_ring6*
0.2164750,-1.3647217,0.0470500,0.0250000,0.0000000,0.0000000,74,1,1.0000000,14.9731398,*amm_ring7*
0.2164750,-1.5897217,0.0470500,0.0250000,0.0000000,0.0000000,75,1,1.0000000,14.9731398,*amm_ring8*
0.2020250,-1.8586924,0.0240500,0.0240587,0.0000000,0.0000000,76,1,1.0000000,28.4857502,*amm_ring9*
0.1493010,-2.2500000,0.0313981,0.0810000,0.0000000,0.0000000,77,1,1.0000000,2.6459332,*amm_ring10*
0.2284824,1.6547217,0.1030353,0.1050000,0.0000000,0.0000000,78,1,1.0000000,1.7540914,*amm_rodgr1*
0.2284824,1.4772217,0.1030353,0.2000000,0.0000000,0.0000000,79,1,1.0000000,0.9208980,*amm_rodgr2*
0.2277093,1.2764717,0.1014893,0.1515000,0.0000000,0.0000000,80,1,1.0000000,1.2305562,*amm_rodgr3*
0.1964634,1.1296109,0.0389974,0.0922217,0.0000000,0.0000000,81,1,1.0000000,4.6013298,*amm_rodgr4*
0.1861046,0.8126250,0.0182797,0.5417500,0.0000000,0.0000000,82,1,1.0000000,1.5868710,*amm_rodgr5*
0.1861046,0.2708750,0.0182797,0.5417500,0.0000000,0.0000000,83,1,1.0000000,1.5868710,*amm_rodgr6*
0.1861046,-0.2708750,0.0182797,0.5417500,0.0000000,0.0000000,84,1,1.0000000,1.5868710,*amm_rodgr7*
0.1861046,-0.8126250,0.0182797,0.5417500,0.0000000,0.0000000,85,1,1.0000000,1.5868710,*amm_rodgr8*
0.1964634,-1.1296109,0.0389974,0.0922217,0.0000000,0.0000000,86,1,1.0000000,4.6013298,*amm_rodgr9*
0.2277093,-1.2764717,0.1014893,0.1515000,0.0000000,0.0000000,87,1,1.0000000,1.2305562,*amm_rodgr10*
0.2284824,-1.4772217,0.1030353,0.2000000,0.0000000,0.0000000,88,1,1.0000000,0.9208980,*amm_rodgr11*
0.2284824,-1.6547217,0.1030353,0.1050000,0.0000000,0.0000000,89,1,1.0000000,1.7540914,*amm_rodgr12*
1.6559224,1.8885000,0.1356340,0.0070000,0.0000000,0.0000000,90,1,1.0000000,8.1047926,*amm_mid1*
1.6579750,1.9500000,0.0067764,0.1160000,0.0000000,0.0000000,91,1,1.0000000,9.8069286,*amm_mid2*
1.6559224,2.0100999,0.1356340,0.0070000,0.0000000,0.0000000,92,1,1.0000000,8.1047926,*amm_mid3*
1.6559224,-1.8885000,0.1356340,0.0070000,0.0000000,0.0000000,93,1,1.0000000,8.1047926,*amm_mid4*
1.6579750,-1.9500000,0.0067764,0.1160000,0.0000000,0.0000000,94,1,1.0000000,9.8069286,*amm_mid5*
1.6559224,-2.0100999,0.1356340,0.0070000,0.0000000,0.0000000,95,1,1.0000000,8.1047926,*amm_mid6*
0.7897406,1.8885000,0.1344112,0.0070000,0.0000000,0.0000000,96,1,1.0000000,3.8932385,*amm_mid7*
0.7916309,1.9500000,0.0067091,0.1160000,0.0000000,0.0000000,97,1,1.0000000,4.7294207,*amm_mid8*
0.7897406,2.0100999,0.1344112,0.0070000,0.0000000,0.0000000,98,1,1.0000000,3.8932385,*amm_mid9*
0.7897406,-1.8885000,0.1344112,0.0070000,0.0000000,0.0000000,99,1,1.0000000,3.8932385,*amm_mid10*
0.7916309,-1.9500000,0.0067091,0.1160000,0.0000000,0.0000000,100,1,1.0000000,4.7294207,*amm_mid11*
0.7897406,-2.0100999,0.1344112,0.0070000,0.0000000,0.0000000,101,1,1.0000000,3.8932385,*amm_mid12*
